empresaCNPJ;codigoConta;saldoDia;dataBase
CNPJ4___;3046020003;2817841,6;05/02/2026
CNPJ5___;1844500002;28943,24;05/02/2026
CNPJ5___;1844510009;25720,11;05/02/2026
CNPJ5___;1844515004;25171,15;05/02/2026
CNPJ5___;1844520006;27108,93;05/02/2026
CNPJ5___;1989045006;10859,6;05/02/2026
CNPJ5___;3044500006;30269,14;05/02/2026
CNPJ5___;3044600009;39360,93;05/02/2026
CNPJ5___;3044610006;25588,17;05/02/2026
CNPJ5___;3044615001;1507,98;05/02/2026
CNPJ5___;3044620003;21374,96;05/02/2026
CNPJ5___;3044700002;46808,9;05/02/2026
CNPJ5___;3044710009;29401,76;05/02/2026
CNPJ5___;3044720006;17003,92;05/02/2026
CNPJ5___;3046020003;46094,86;05/02/2026
CNPJ6___;1844500002;26964,53;05/02/2026
CNPJ6___;1844510009;33953,31;05/02/2026
CNPJ6___;1844515004;41311,45;05/02/2026
CNPJ6___;1844520006;33487,08;05/02/2026
CNPJ6___;1989045006;28287,83;05/02/2026
CNPJ6___;3044500006;38295,07;05/02/2026
CNPJ6___;3044600009;23529,7;05/02/2026
CNPJ6___;3044610006;19658,03;05/02/2026
CNPJ6___;3044615001;36516,26;05/02/2026
CNPJ6___;3044620003;28353,63;05/02/2026
CNPJ6___;3044700002;34272,94;05/02/2026
CNPJ6___;3044710009;22624,66;05/02/2026
CNPJ6___;3044720006;22629,46;05/02/2026
CNPJ6___;3046020003;7331,89;05/02/2026
CNPJ7___;1844500002;3734196,96;05/02/2026
CNPJ7___;1844510009;3896655,84;05/02/2026
CNPJ7___;1844515004;2495050,1;05/02/2026
CNPJ7___;1844520006;3077467,12;05/02/2026
CNPJ7___;1989045006;2362763,06;05/02/2026
CNPJ7___;3044500006;742410,67;05/02/2026
CNPJ7___;3044600009;1315068,68;05/02/2026
CNPJ7___;3044610006;4867097,25;05/02/2026
CNPJ7___;3044615001;4705169,1;05/02/2026
CNPJ7___;3044620003;1194062,83;05/02/2026
CNPJ7___;3044700002;1070707,16;05/02/2026
CNPJ7___;3044710009;950854,23;05/02/2026
CNPJ7___;3044720006;1698497,54;05/02/2026
CNPJ7___;3046020003;1921051,62;05/02/2026
CNPJ8___;1844500002;455391,46;05/02/2026
CNPJ8___;1844510009;146704,55;05/02/2026
CNPJ8___;1844515004;296350,34;05/02/2026
CNPJ8___;1844520006;235599,99;05/02/2026
CNPJ8___;1989045006;187681,88;05/02/2026
CNPJ8___;3044500006;360247,49;05/02/2026
CNPJ8___;3044600009;235436,21;05/02/2026
CNPJ8___;3044610006;406425,82;05/02/2026
CNPJ8___;3044615001;345093,08;05/02/2026
CNPJ8___;3044620003;242633,65;05/02/2026
CNPJ8___;3044700002;314136,39;05/02/2026
CNPJ8___;3044710009;360580,13;05/02/2026
CNPJ8___;3044720006;61576,42;05/02/2026
CNPJ8___;3046020003;427785,37;05/02/2026
CNPJ9___;1844500002;123716,89;05/02/2026
CNPJ9___;1844510009;160621,02;05/02/2026
CNPJ9___;1844515004;103499,32;05/02/2026
CNPJ9___;1844520006;183899,9;05/02/2026
CNPJ9___;1989045006;177210,49;05/02/2026
CNPJ9___;3044500006;301493,78;05/02/2026
CNPJ9___;3044600009;175711,98;05/02/2026
CNPJ9___;3044610006;351699,08;05/02/2026
CNPJ9___;3044615001;141415,83;05/02/2026
CNPJ9___;3044620003;368927,42;05/02/2026
CNPJ9___;3044700002;173367,74;05/02/2026
CNPJ9___;3044710009;365503,93;05/02/2026
CNPJ9___;3044720006;292916,83;05/02/2026
CNPJ9___;3046020003;203580,59;05/02/2026
CNPJ10___;1844500002;70608,69;05/02/2026
CNPJ10___;1844510009;472449,91;05/02/2026
CNPJ10___;1844515004;139529,35;05/02/2026
CNPJ10___;1844520006;199750,3;05/02/2026
CNPJ10___;1989045006;264312,74;05/02/2026
CNPJ10___;3044500006;287233,09;05/02/2026
CNPJ10___;3044600009;477431,11;05/02/2026
CNPJ10___;3044610006;160271,79;05/02/2026
CNPJ10___;3044615001;434425,01;05/02/2026
CNPJ10___;3044620003;241823,87;05/02/2026
CNPJ10___;3044700002;98604,56;05/02/2026
CNPJ10___;3044710009;184660,49;05/02/2026
CNPJ10___;3044720006;322636,24;05/02/2026
CNPJ10___;3046020003;66274,57;05/02/2026
CNPJ11___;1844500002;3756280,16;05/02/2026
CNPJ11___;1844510009;3109604,09;05/02/2026
CNPJ11___;1844515004;2055914,09;05/02/2026
CNPJ11___;1844520006;3379419,43;05/02/2026
CNPJ11___;1989045006;1816655,34;05/02/2026
CNPJ11___;3044500006;2514130,11;05/02/2026
CNPJ11___;3044600009;3097242,31;05/02/2026
CNPJ11___;3044610006;2750666,72;05/02/2026
CNPJ11___;3044615001;2947867,68;05/02/2026
CNPJ11___;3044620003;1580796,74;05/02/2026
CNPJ11___;3044700002;3640139,31;05/02/2026
CNPJ11___;3044710009;2205432,09;05/02/2026
CNPJ11___;3044720006;1101722,04;05/02/2026
CNPJ11___;3046020003;1771328,32;05/02/2026
CNPJ12___;1844500002;272145,05;05/02/2026
CNPJ12___;1844510009;423693,22;05/02/2026
CNPJ12___;1844515004;142853,68;05/02/2026
CNPJ12___;1844520006;445126,4;05/02/2026
CNPJ12___;1989045006;429572,88;05/02/2026
CNPJ12___;3044500006;281954,68;05/02/2026
CNPJ12___;3044600009;157512,49;05/02/2026
CNPJ12___;3044610006;485866,54;05/02/2026
CNPJ12___;3044615001;106275,8;05/02/2026
CNPJ12___;3044620003;266380,46;05/02/2026
CNPJ12___;3044700002;482703,2;05/02/2026
CNPJ12___;3044710009;445542,95;05/02/2026
CNPJ12___;3044720006;336111,7;05/02/2026
CNPJ12___;3046020003;440283,15;05/02/2026
CNPJ13___;1844500002;347638,28;05/02/2026
CNPJ13___;1844510009;200931,78;05/02/2026
CNPJ13___;1844515004;255047,67;05/02/2026
CNPJ13___;1844520006;102337,25;05/02/2026
CNPJ13___;1989045006;335279,38;05/02/2026
CNPJ13___;3044500006;303250,39;05/02/2026
CNPJ13___;3044600009;194399,53;05/02/2026
CNPJ13___;3044610006;351246,18;05/02/2026
CNPJ13___;3044615001;357983,46;05/02/2026
CNPJ13___;3044620003;179685,02;05/02/2026
CNPJ13___;3044700002;488246,67;05/02/2026
CNPJ13___;3044710009;412920,18;05/02/2026
CNPJ13___;3044720006;495880,74;05/02/2026
CNPJ13___;3046020003;455776,83;05/02/2026
CNPJ14___;1844500002;4528753,93;05/02/2026
CNPJ14___;1844510009;4367935,86;05/02/2026
CNPJ14___;1844515004;3978596,89;05/02/2026
CNPJ14___;1844520006;3662788,54;05/02/2026
CNPJ14___;1989045006;1719936,76;05/02/2026
CNPJ14___;3044500006;4386005,39;05/02/2026
CNPJ14___;3044600009;4803883,82;05/02/2026
CNPJ14___;3044610006;607877,15;05/02/2026
CNPJ14___;3044615001;2497825,01;05/02/2026
CNPJ14___;3044620003;2612860,66;05/02/2026
CNPJ14___;3044700002;1196489,2;05/02/2026
CNPJ14___;3044710009;2772639,53;05/02/2026
CNPJ14___;3044720006;4945683,38;05/02/2026
CNPJ14___;3046020003;4899899,26;05/02/2026
CNPJ15___;1844500002;10829,28;05/02/2026
CNPJ15___;1844510009;20362,86;05/02/2026
CNPJ15___;1844515004;29403,37;05/02/2026
CNPJ15___;1844520006;18427,25;05/02/2026
CNPJ15___;1989045006;49020,65;05/02/2026
CNPJ15___;3044500006;24403,88;05/02/2026
CNPJ15___;3044600009;9532,38;05/02/2026
CNPJ15___;3044610006;26784,25;05/02/2026
CNPJ15___;3044615001;39209,52;05/02/2026
CNPJ15___;3044620003;7894,21;05/02/2026
CNPJ15___;3044700002;30525,7;05/02/2026
CNPJ15___;3044710009;9826,06;05/02/2026
CNPJ15___;3044720006;7292,99;05/02/2026
CNPJ15___;3046020003;36655,53;05/02/2026
CNPJ16___;1844500002;1187,81;05/02/2026
CNPJ16___;1844510009;22716,31;05/02/2026
CNPJ16___;1844515004;46348,32;05/02/2026
CNPJ16___;1844520006;2974,45;05/02/2026
CNPJ16___;1989045006;47815,5;05/02/2026
CNPJ16___;3044500006;30746,75;05/02/2026
CNPJ16___;3044600009;17819,29;05/02/2026
CNPJ16___;3044610006;45094,25;05/02/2026
CNPJ16___;3044615001;46932,11;05/02/2026
CNPJ16___;3044620003;42639,17;05/02/2026
CNPJ16___;3044700002;12880,43;05/02/2026
CNPJ16___;3044710009;38576,29;05/02/2026
CNPJ16___;3044720006;37677,9;05/02/2026
CNPJ16___;3046020003;13600,8;05/02/2026
CNPJ17___;1844500002;268278,0;05/02/2026
CNPJ17___;1844510009;143486,79;05/02/2026
CNPJ17___;1844515004;493911,33;05/02/2026
CNPJ17___;1844520006;225387,33;05/02/2026
CNPJ17___;1989045006;305229,11;05/02/2026
CNPJ17___;3044500006;155426,65;05/02/2026
CNPJ17___;3044600009;252425,09;05/02/2026
CNPJ17___;3044610006;345223,1;05/02/2026
CNPJ17___;3044615001;302888,57;05/02/2026
CNPJ17___;3044620003;254507,78;05/02/2026
CNPJ17___;3044700002;280725,05;05/02/2026
CNPJ17___;3044710009;150920,32;05/02/2026
CNPJ17___;3044720006;330384,34;05/02/2026
CNPJ17___;3046020003;277298,59;05/02/2026
CNPJ18___;1844500002;7342,65;05/02/2026
CNPJ18___;1844510009;24093,6;05/02/2026
CNPJ18___;1844515004;45346,04;05/02/2026
CNPJ18___;1844520006;31844,86;05/02/2026
CNPJ18___;1989045006;4385,82;05/02/2026
CNPJ18___;3044500006;40226,46;05/02/2026
CNPJ18___;3044600009;18101,49;05/02/2026
CNPJ18___;3044610006;38196,57;05/02/2026
CNPJ18___;3044615001;39540,12;05/02/2026
CNPJ18___;3044620003;11034,69;05/02/2026
CNPJ18___;3044700002;35293,12;05/02/2026
CNPJ18___;3044710009;39481,98;05/02/2026
CNPJ18___;3044720006;20358,75;05/02/2026
CNPJ18___;3046020003;39304,93;05/02/2026
CNPJ19___;1844500002;176196,24;05/02/2026
CNPJ19___;1844510009;233910,27;05/02/2026
CNPJ19___;1844515004;117158,41;05/02/2026
CNPJ19___;1844520006;292642,11;05/02/2026
CNPJ19___;1989045006;463606,98;05/02/2026
CNPJ19___;3044500006;483344,06;05/02/2026
CNPJ19___;3044600009;280438,36;05/02/2026
CNPJ19___;3044610006;381294,05;05/02/2026
CNPJ19___;3044615001;123903,13;05/02/2026
CNPJ19___;3044620003;471127,08;05/02/2026
CNPJ19___;3044700002;403421,81;05/02/2026
CNPJ19___;3044710009;330884,61;05/02/2026
CNPJ19___;3044720006;244789,46;05/02/2026
CNPJ19___;3046020003;82235,46;05/02/2026
CNPJ20___;1844500002;109992,32;05/02/2026
CNPJ20___;1844510009;242913,19;05/02/2026
CNPJ20___;1844515004;229381,47;05/02/2026
CNPJ20___;1844520006;243834,94;05/02/2026
CNPJ20___;1989045006;145872,38;05/02/2026
CNPJ20___;3044500006;425542,23;05/02/2026
CNPJ20___;3044600009;373582,44;05/02/2026
CNPJ20___;3044610006;215225,23;05/02/2026
CNPJ20___;3044615001;334787,65;05/02/2026
CNPJ20___;3044620003;90822,85;05/02/2026
CNPJ20___;3044700002;351315,71;05/02/2026
CNPJ20___;3044710009;111273,69;05/02/2026
CNPJ20___;3044720006;359679,21;05/02/2026
CNPJ20___;3046020003;397279,7;05/02/2026
CNPJ21___;1844500002;46436,54;05/02/2026
CNPJ21___;1844510009;39023,06;05/02/2026
CNPJ21___;1844515004;47433,53;05/02/2026
CNPJ21___;1844520006;4074,61;05/02/2026
CNPJ21___;1989045006;12322,05;05/02/2026
CNPJ21___;3044500006;39449,99;05/02/2026
CNPJ21___;3044600009;6212,99;05/02/2026
CNPJ21___;3044610006;49191,14;05/02/2026
CNPJ21___;3044615001;17186,06;05/02/2026
CNPJ21___;3044620003;28217,39;05/02/2026
CNPJ21___;3044700002;33424,65;05/02/2026
CNPJ21___;3044710009;24256,81;05/02/2026
CNPJ21___;3044720006;31738,58;05/02/2026
CNPJ21___;3046020003;46075,58;05/02/2026
CNPJ22___;1844500002;220419,4;05/02/2026
CNPJ22___;1844510009;250322,91;05/02/2026
CNPJ22___;1844515004;158454,27;05/02/2026
CNPJ22___;1844520006;98389,13;05/02/2026
CNPJ22___;1989045006;415841,15;05/02/2026
CNPJ22___;3044500006;139863,14;05/02/2026
CNPJ22___;3044600009;141751,18;05/02/2026
CNPJ22___;3044610006;283685,49;05/02/2026
CNPJ22___;3044615001;190105,3;05/02/2026
CNPJ22___;3044620003;177305,3;05/02/2026
CNPJ22___;3044700002;353605,61;05/02/2026
CNPJ22___;3044710009;446136,98;05/02/2026
CNPJ22___;3044720006;332960,12;05/02/2026
CNPJ22___;3046020003;470697,43;05/02/2026
CNPJ23___;1844500002;768143,76;05/02/2026
CNPJ23___;1844510009;2939152,0;05/02/2026
CNPJ23___;1844515004;3557993,86;05/02/2026
CNPJ23___;1844520006;558801,58;05/02/2026
CNPJ23___;1989045006;3632038,66;05/02/2026
CNPJ23___;3044500006;3894810,96;05/02/2026
CNPJ23___;3044600009;1086696,9;05/02/2026
CNPJ23___;3044610006;3517866,96;05/02/2026
CNPJ23___;3044615001;4261358,21;05/02/2026
CNPJ23___;3044620003;4296892,55;05/02/2026
CNPJ23___;3044700002;2018336,11;05/02/2026
CNPJ23___;3044710009;3503393,35;05/02/2026
CNPJ23___;3044720006;2106027,75;05/02/2026
CNPJ23___;3046020003;4802133,13;05/02/2026
CNPJ24___;1844500002;1732280,03;05/02/2026
CNPJ24___;1844510009;2952650,35;05/02/2026
CNPJ24___;1844515004;638803,38;05/02/2026
CNPJ24___;1844520006;4582489,15;05/02/2026
CNPJ24___;1989045006;4599152,94;05/02/2026
CNPJ24___;3044500006;1164457,18;05/02/2026
CNPJ24___;3044600009;1221307,53;05/02/2026
CNPJ24___;3044610006;2083631,6;05/02/2026
CNPJ24___;3044615001;4220955,04;05/02/2026
CNPJ24___;3044620003;4386446,91;05/02/2026
CNPJ24___;3044700002;3786589,51;05/02/2026
CNPJ24___;3044710009;1092279,35;05/02/2026
CNPJ24___;3044720006;3528139,04;05/02/2026
CNPJ24___;3046020003;4499962,1;05/02/2026
CNPJ25___;1844500002;37788,05;05/02/2026
CNPJ25___;1844510009;47684,56;05/02/2026
CNPJ25___;1844515004;18104,8;05/02/2026
CNPJ25___;1844520006;41240,29;05/02/2026
CNPJ25___;1989045006;32845,5;05/02/2026
CNPJ25___;3044500006;37568,1;05/02/2026
CNPJ25___;3044600009;43029,9;05/02/2026
CNPJ25___;3044610006;12584,94;05/02/2026
CNPJ25___;3044615001;35469,6;05/02/2026
CNPJ25___;3044620003;48534,82;05/02/2026
CNPJ25___;3044700002;38115,1;05/02/2026
CNPJ25___;3044710009;44970,68;05/02/2026
CNPJ25___;3044720006;9708,75;05/02/2026
CNPJ25___;3046020003;6266,73;05/02/2026
CNPJ26___;1844500002;4292,61;05/02/2026
CNPJ26___;1844510009;23679,34;05/02/2026
CNPJ26___;1844515004;17741,78;05/02/2026
CNPJ26___;1844520006;18947,55;05/02/2026
CNPJ26___;1989045006;39203,97;05/02/2026
CNPJ26___;3044500006;3872,69;05/02/2026
CNPJ26___;3044600009;3913,35;05/02/2026
CNPJ26___;3044610006;1920,76;05/02/2026
CNPJ26___;3044615001;46074,89;05/02/2026
CNPJ26___;3044620003;18283,01;05/02/2026
CNPJ26___;3044700002;38178,53;05/02/2026
CNPJ26___;3044710009;30241,67;05/02/2026
CNPJ26___;3044720006;2599,55;05/02/2026
CNPJ26___;3046020003;48617,5;05/02/2026
CNPJ27___;1844500002;734843,83;05/02/2026
CNPJ27___;1844510009;4141192,91;05/02/2026
CNPJ27___;1844515004;1409338,05;05/02/2026
CNPJ27___;1844520006;4078049,16;05/02/2026
CNPJ27___;1989045006;941507,23;05/02/2026
CNPJ27___;3044500006;4387185,35;05/02/2026
CNPJ27___;3044600009;3558882,46;05/02/2026
CNPJ27___;3044610006;708233,74;05/02/2026
CNPJ27___;3044615001;4393553,89;05/02/2026
CNPJ27___;3044620003;2622023,9;05/02/2026
CNPJ27___;3044700002;1812850,28;05/02/2026
CNPJ27___;3044710009;4169095,26;05/02/2026
CNPJ27___;3044720006;4789098,98;05/02/2026
CNPJ27___;3046020003;4455793,12;05/02/2026
CNPJ28___;1844500002;266599,95;05/02/2026
CNPJ28___;1844510009;453627,41;05/02/2026
CNPJ28___;1844515004;199611,64;05/02/2026
CNPJ28___;1844520006;294679,85;05/02/2026
CNPJ28___;1989045006;396667,82;05/02/2026
CNPJ28___;3044500006;493831,1;05/02/2026
CNPJ28___;3044600009;320430,63;05/02/2026
CNPJ28___;3044610006;446144,07;05/02/2026
CNPJ28___;3044615001;184124,14;05/02/2026
CNPJ28___;3044620003;243865,67;05/02/2026
CNPJ28___;3044700002;394446,57;05/02/2026
CNPJ28___;3044710009;363668,98;05/02/2026
CNPJ28___;3044720006;383606,02;05/02/2026
CNPJ28___;3046020003;245966,86;05/02/2026
CNPJ29___;1844500002;401864,38;05/02/2026
CNPJ29___;1844510009;485022,67;05/02/2026
CNPJ29___;1844515004;201554,0;05/02/2026
CNPJ29___;1844520006;129695,45;05/02/2026
CNPJ29___;1989045006;258275,75;05/02/2026
CNPJ29___;3044500006;385405,92;05/02/2026
CNPJ29___;3044600009;358797,22;05/02/2026
CNPJ29___;3044610006;386134,2;05/02/2026
CNPJ29___;3044615001;348512,24;05/02/2026
CNPJ29___;3044620003;356632,84;05/02/2026
CNPJ29___;3044700002;405942,49;05/02/2026
CNPJ29___;3044710009;353483,77;05/02/2026
CNPJ29___;3044720006;399997,54;05/02/2026
CNPJ29___;3046020003;293674,01;05/02/2026
CNPJ30___;1844500002;32241,98;05/02/2026
CNPJ30___;1844510009;8252,71;05/02/2026
CNPJ30___;1844515004;38527,8;05/02/2026
CNPJ30___;1844520006;48839,06;05/02/2026
CNPJ30___;1989045006;17517,26;05/02/2026
CNPJ30___;3044500006;33968,6;05/02/2026
CNPJ30___;3044600009;27672,42;05/02/2026
CNPJ30___;3044610006;11553,86;05/02/2026
CNPJ30___;3044615001;18384,3;05/02/2026
CNPJ30___;3044620003;18685,67;05/02/2026
CNPJ30___;3044700002;2252,57;05/02/2026
CNPJ30___;3044710009;43798,45;05/02/2026
CNPJ30___;3044720006;18588,09;05/02/2026
CNPJ30___;3046020003;19214,7;05/02/2026
CNPJ31___;1844500002;211582,84;05/02/2026
CNPJ31___;1844510009;63436,63;05/02/2026
CNPJ31___;1844515004;296551,33;05/02/2026
CNPJ31___;1844520006;177917,23;05/02/2026
CNPJ31___;1989045006;57057,3;05/02/2026
CNPJ31___;3044500006;61915,38;05/02/2026
CNPJ31___;3044600009;186949,05;05/02/2026
CNPJ31___;3044610006;134365,55;05/02/2026
CNPJ31___;3044615001;258829,43;05/02/2026
CNPJ31___;3044620003;380462,76;05/02/2026
CNPJ31___;3044700002;465810,47;05/02/2026
CNPJ31___;3044710009;347055,64;05/02/2026
CNPJ31___;3044720006;379250,37;05/02/2026
CNPJ31___;3046020003;155469,38;05/02/2026
CNPJ32___;1844500002;4316387,04;05/02/2026
CNPJ32___;1844510009;1551002,46;05/02/2026
CNPJ32___;1844515004;713457,13;05/02/2026
CNPJ32___;1844520006;3255255,7;05/02/2026
CNPJ32___;1989045006;4051639,32;05/02/2026
CNPJ32___;3044500006;3121426,86;05/02/2026
CNPJ32___;3044600009;3313300,12;05/02/2026
CNPJ32___;3044610006;3690245,63;05/02/2026
CNPJ32___;3044615001;4907338,07;05/02/2026
CNPJ32___;3044620003;4601463,75;05/02/2026
CNPJ32___;3044700002;953637,75;05/02/2026
CNPJ32___;3044710009;4214181,27;05/02/2026
CNPJ32___;3044720006;3439334,83;05/02/2026
CNPJ32___;3046020003;2142069,32;05/02/2026
CNPJ33___;1844500002;17335,18;05/02/2026
CNPJ33___;1844510009;47540,67;05/02/2026
CNPJ33___;1844515004;30600,19;05/02/2026
CNPJ33___;1844520006;39912,75;05/02/2026
CNPJ33___;1989045006;12875,93;05/02/2026
CNPJ33___;3044500006;9092,22;05/02/2026
CNPJ33___;3044600009;34040,01;05/02/2026
CNPJ33___;3044610006;17200,45;05/02/2026
CNPJ33___;3044615001;36041,45;05/02/2026
CNPJ33___;3044620003;30433,33;05/02/2026
CNPJ33___;3044700002;4214,8;05/02/2026
CNPJ33___;3044710009;28308,75;05/02/2026
CNPJ33___;3044720006;38363,86;05/02/2026
CNPJ33___;3046020003;35203,54;05/02/2026
CNPJ34___;1844500002;268543,14;05/02/2026
CNPJ34___;1844510009;118257,49;05/02/2026
CNPJ34___;1844515004;292415,25;05/02/2026
CNPJ34___;1844520006;191405,4;05/02/2026
CNPJ34___;1989045006;84741,97;05/02/2026
CNPJ34___;3044500006;197168,58;05/02/2026
CNPJ34___;3044600009;151506,79;05/02/2026
CNPJ34___;3044610006;446908,73;05/02/2026
CNPJ34___;3044615001;301108,56;05/02/2026
CNPJ34___;3044620003;73248,38;05/02/2026
CNPJ34___;3044700002;416691,55;05/02/2026
CNPJ34___;3044710009;320436,7;05/02/2026
CNPJ34___;3044720006;398514,73;05/02/2026
CNPJ34___;3046020003;207155,54;05/02/2026
CNPJ35___;1844500002;34121,8;05/02/2026
CNPJ35___;1844510009;39695,96;05/02/2026
CNPJ35___;1844515004;4921,14;05/02/2026
CNPJ35___;1844520006;33896,32;05/02/2026
CNPJ35___;1989045006;31425,4;05/02/2026
CNPJ35___;3044500006;11035,73;05/02/2026
CNPJ35___;3044600009;46631,82;05/02/2026
CNPJ35___;3044610006;7907,96;05/02/2026
CNPJ35___;3044615001;30308,83;05/02/2026
CNPJ35___;3044620003;42531,79;05/02/2026
CNPJ35___;3044700002;49963,31;05/02/2026
CNPJ35___;3044710009;3190,97;05/02/2026
CNPJ35___;3044720006;28457,05;05/02/2026
CNPJ35___;3046020003;11486,78;05/02/2026
CNPJ36___;1844500002;112898,32;05/02/2026
CNPJ36___;1844510009;413048,99;05/02/2026
CNPJ36___;1844515004;174280,41;05/02/2026
CNPJ36___;1844520006;309410,9;05/02/2026
CNPJ36___;1989045006;221338,17;05/02/2026
CNPJ36___;3044500006;195152,37;05/02/2026
CNPJ36___;3044600009;184296,46;05/02/2026
CNPJ36___;3044610006;396931,56;05/02/2026
CNPJ36___;3044615001;464944,62;05/02/2026
CNPJ36___;3044620003;352884,86;05/02/2026
CNPJ36___;3044700002;356887,89;05/02/2026
CNPJ36___;3044710009;396780,29;05/02/2026
CNPJ36___;3044720006;397802,39;05/02/2026
CNPJ36___;3046020003;150890,6;05/02/2026
CNPJ37___;1844500002;338949,1;05/02/2026
CNPJ37___;1844510009;328747,06;05/02/2026
CNPJ37___;1844515004;475492,14;05/02/2026
CNPJ37___;1844520006;145814,86;05/02/2026
CNPJ37___;1989045006;275523,63;05/02/2026
CNPJ37___;3044500006;486160,73;05/02/2026
CNPJ37___;3044600009;408196,02;05/02/2026
CNPJ37___;3044610006;358983,21;05/02/2026
CNPJ37___;3044615001;203483,21;05/02/2026
CNPJ37___;3044620003;484063,69;05/02/2026
CNPJ37___;3044700002;259733,54;05/02/2026
CNPJ37___;3044710009;268205,3;05/02/2026
CNPJ37___;3044720006;349032,48;05/02/2026
CNPJ37___;3046020003;443901,89;05/02/2026
CNPJ38___;1844500002;411250,91;05/02/2026
CNPJ38___;1844510009;199356,39;05/02/2026
CNPJ38___;1844515004;321081,48;05/02/2026
CNPJ38___;1844520006;328935,5;05/02/2026
CNPJ38___;1989045006;424928,5;05/02/2026
CNPJ38___;3044500006;52729,34;05/02/2026
CNPJ38___;3044600009;244283,81;05/02/2026
CNPJ38___;3044610006;179671,64;05/02/2026
CNPJ38___;3044615001;475842,02;05/02/2026
CNPJ38___;3044620003;317456,33;05/02/2026
CNPJ38___;3044700002;117576,96;05/02/2026
CNPJ38___;3044710009;374755,01;05/02/2026
CNPJ38___;3044720006;178829,96;05/02/2026
CNPJ38___;3046020003;162607,61;05/02/2026
CNPJ39___;1844500002;15626,67;05/02/2026
CNPJ39___;1844510009;49372,37;05/02/2026
CNPJ39___;1844515004;7581,96;05/02/2026
CNPJ39___;1844520006;16699,06;05/02/2026
CNPJ39___;1989045006;25681,14;05/02/2026
CNPJ39___;3044500006;8965,15;05/02/2026
CNPJ39___;3044600009;26069,84;05/02/2026
CNPJ39___;3044610006;4678,37;05/02/2026
CNPJ39___;3044615001;45234,85;05/02/2026
CNPJ39___;3044620003;38209,27;05/02/2026
CNPJ39___;3044700002;36374,63;05/02/2026
CNPJ39___;3044710009;21229,02;05/02/2026
CNPJ39___;3044720006;16958,31;05/02/2026
CNPJ39___;3046020003;44749,2;05/02/2026
CNPJ40___;1844500002;8423,59;05/02/2026
CNPJ40___;1844510009;45675,48;05/02/2026
CNPJ40___;1844515004;47012,32;05/02/2026
CNPJ40___;1844520006;43718,91;05/02/2026
CNPJ40___;1989045006;36578,19;05/02/2026
CNPJ40___;3044500006;34216,29;05/02/2026
CNPJ40___;3044600009;45643,39;05/02/2026
