empresaCNPJ;codigoConta;saldoDia;dataBase
CNPJ14___;3044600009;32140,4;07/02/2026
CNPJ14___;3044610006;4068,41;07/02/2026
CNPJ14___;3044615001;40017,75;07/02/2026
CNPJ14___;3044620003;37864,65;07/02/2026
CNPJ14___;3044700002;6099,95;07/02/2026
CNPJ14___;3044710009;35358,37;07/02/2026
CNPJ14___;3044720006;8754,45;07/02/2026
CNPJ14___;3046020003;41364,02;07/02/2026
CNPJ15___;1844500002;3335718,87;07/02/2026
CNPJ15___;1844510009;1954955,93;07/02/2026
CNPJ15___;1844515004;2939090,48;07/02/2026
CNPJ15___;1844520006;3218649,81;07/02/2026
CNPJ15___;1989045006;2585057,35;07/02/2026
CNPJ15___;3044500006;2851168,76;07/02/2026
CNPJ15___;3044600009;629975,08;07/02/2026
CNPJ15___;3044610006;4142893,08;07/02/2026
CNPJ15___;3044615001;4824841,82;07/02/2026
CNPJ15___;3044620003;3565499,91;07/02/2026
CNPJ15___;3044700002;2617260,88;07/02/2026
CNPJ15___;3044710009;623956,71;07/02/2026
CNPJ15___;3044720006;4364053,69;07/02/2026
CNPJ15___;3046020003;4706590,72;07/02/2026
CNPJ16___;1844500002;6034,66;07/02/2026
CNPJ16___;1844510009;35269,35;07/02/2026
CNPJ16___;1844515004;1102,69;07/02/2026
CNPJ16___;1844520006;6308,83;07/02/2026
CNPJ16___;1989045006;11173,69;07/02/2026
CNPJ16___;3044500006;22177,04;07/02/2026
CNPJ16___;3044600009;21361,53;07/02/2026
CNPJ16___;3044610006;4239,8;07/02/2026
CNPJ16___;3044615001;47916,03;07/02/2026
CNPJ16___;3044620003;43670,96;07/02/2026
CNPJ16___;3044700002;33311,71;07/02/2026
CNPJ16___;3044710009;25803,35;07/02/2026
CNPJ16___;3044720006;36630,16;07/02/2026
CNPJ16___;3046020003;45803,39;07/02/2026
CNPJ17___;1844500002;45049,53;07/02/2026
CNPJ17___;1844510009;6653,81;07/02/2026
CNPJ17___;1844515004;8285,11;07/02/2026
CNPJ17___;1844520006;1320,45;07/02/2026
CNPJ17___;1989045006;13100,78;07/02/2026
CNPJ17___;3044500006;26708,37;07/02/2026
CNPJ17___;3044600009;41996,0;07/02/2026
CNPJ17___;3044610006;3162,26;07/02/2026
CNPJ17___;3044615001;10962,87;07/02/2026
CNPJ17___;3044620003;41351,18;07/02/2026
CNPJ17___;3044700002;16682,58;07/02/2026
CNPJ17___;3044710009;39405,57;07/02/2026
CNPJ17___;3044720006;3692,56;07/02/2026
CNPJ17___;3046020003;47520,4;07/02/2026
CNPJ18___;1844500002;4215533,08;07/02/2026
CNPJ18___;1844510009;4490416,11;07/02/2026
CNPJ18___;1844515004;2002958,67;07/02/2026
CNPJ18___;1844520006;3281501,39;07/02/2026
CNPJ18___;1989045006;2076301,41;07/02/2026
CNPJ18___;3044500006;2115893,83;07/02/2026
CNPJ18___;3044600009;3317432,35;07/02/2026
CNPJ18___;3044610006;4191924,32;07/02/2026
CNPJ18___;3044615001;3986721,71;07/02/2026
CNPJ18___;3044620003;1115187,43;07/02/2026
CNPJ18___;3044700002;1090048,39;07/02/2026
CNPJ18___;3044710009;4429961,98;07/02/2026
CNPJ18___;3044720006;800584,36;07/02/2026
CNPJ18___;3046020003;3869709,01;07/02/2026
CNPJ19___;1844500002;42456,43;07/02/2026
CNPJ19___;1844510009;14819,32;07/02/2026
CNPJ19___;1844515004;44336,12;07/02/2026
CNPJ19___;1844520006;6683,02;07/02/2026
CNPJ19___;1989045006;15438,58;07/02/2026
CNPJ19___;3044500006;33403,97;07/02/2026
CNPJ19___;3044600009;29054,22;07/02/2026
CNPJ19___;3044610006;19618,98;07/02/2026
CNPJ19___;3044615001;15060,51;07/02/2026
CNPJ19___;3044620003;42133,29;07/02/2026
CNPJ19___;3044700002;4535,75;07/02/2026
CNPJ19___;3044710009;36223,21;07/02/2026
CNPJ19___;3044720006;44174,98;07/02/2026
CNPJ19___;3046020003;1025,64;07/02/2026
CNPJ20___;1844500002;4077,68;07/02/2026
CNPJ20___;1844510009;35876,04;07/02/2026
CNPJ20___;1844515004;4820,48;07/02/2026
CNPJ20___;1844520006;5346,9;07/02/2026
CNPJ20___;1989045006;26632,61;07/02/2026
CNPJ20___;3044500006;22327,64;07/02/2026
CNPJ20___;3044600009;27407,6;07/02/2026
CNPJ20___;3044610006;2430,42;07/02/2026
CNPJ20___;3044615001;21774,07;07/02/2026
CNPJ20___;3044620003;5878,26;07/02/2026
CNPJ20___;3044700002;44647,05;07/02/2026
CNPJ20___;3044710009;36341,16;07/02/2026
CNPJ20___;3044720006;40365,66;07/02/2026
CNPJ20___;3046020003;44757,72;07/02/2026
CNPJ21___;1844500002;4022555,0;07/02/2026
CNPJ21___;1844510009;3270458,51;07/02/2026
CNPJ21___;1844515004;2118284,17;07/02/2026
CNPJ21___;1844520006;2461412,43;07/02/2026
CNPJ21___;1989045006;4790855,25;07/02/2026
CNPJ21___;3044500006;1334723,68;07/02/2026
CNPJ21___;3044600009;1107952,48;07/02/2026
CNPJ21___;3044610006;1694250,03;07/02/2026
CNPJ21___;3044615001;3403764,74;07/02/2026
CNPJ21___;3044620003;896378,64;07/02/2026
CNPJ21___;3044700002;3690649,9;07/02/2026
CNPJ21___;3044710009;1086934,3;07/02/2026
CNPJ21___;3044720006;4136767,21;07/02/2026
CNPJ21___;3046020003;4348847,15;07/02/2026
CNPJ22___;1844500002;14320,74;07/02/2026
CNPJ22___;1844510009;28939,66;07/02/2026
CNPJ22___;1844515004;6942,65;07/02/2026
CNPJ22___;1844520006;40442,48;07/02/2026
CNPJ22___;1989045006;20187,41;07/02/2026
CNPJ22___;3044500006;5670,5;07/02/2026
CNPJ22___;3044600009;18688,55;07/02/2026
CNPJ22___;3044610006;44835,68;07/02/2026
CNPJ22___;3044615001;36957,43;07/02/2026
CNPJ22___;3044620003;6683,83;07/02/2026
CNPJ22___;3044700002;20272,03;07/02/2026
CNPJ22___;3044710009;17446,74;07/02/2026
CNPJ22___;3044720006;35103,03;07/02/2026
CNPJ22___;3046020003;29354,46;07/02/2026
CNPJ23___;1844500002;233579,71;07/02/2026
CNPJ23___;1844510009;354390,32;07/02/2026
CNPJ23___;1844515004;431240,31;07/02/2026
CNPJ23___;1844520006;56182,09;07/02/2026
CNPJ23___;1989045006;345066,45;07/02/2026
CNPJ23___;3044500006;223122,51;07/02/2026
CNPJ23___;3044600009;225035,77;07/02/2026
CNPJ23___;3044610006;141505,12;07/02/2026
CNPJ23___;3044615001;215895,71;07/02/2026
CNPJ23___;3044620003;125565,48;07/02/2026
CNPJ23___;3044700002;282977,04;07/02/2026
CNPJ23___;3044710009;60375,84;07/02/2026
CNPJ23___;3044720006;410593,79;07/02/2026
CNPJ23___;3046020003;73357,35;07/02/2026
CNPJ24___;1844500002;95616,26;07/02/2026
CNPJ24___;1844510009;184595,54;07/02/2026
CNPJ24___;1844515004;88424,87;07/02/2026
CNPJ24___;1844520006;149386,37;07/02/2026
CNPJ24___;1989045006;311470,91;07/02/2026
CNPJ24___;3044500006;62472,29;07/02/2026
CNPJ24___;3044600009;68132,47;07/02/2026
CNPJ24___;3044610006;233119,85;07/02/2026
CNPJ24___;3044615001;84224,56;07/02/2026
CNPJ24___;3044620003;73234,84;07/02/2026
CNPJ24___;3044700002;427143,59;07/02/2026
CNPJ24___;3044710009;217467,86;07/02/2026
CNPJ24___;3044720006;156392,65;07/02/2026
CNPJ24___;3046020003;260351,26;07/02/2026
CNPJ25___;1844500002;29609,28;07/02/2026
CNPJ25___;1844510009;5016,86;07/02/2026
CNPJ25___;1844515004;6574,4;07/02/2026
CNPJ25___;1844520006;33700,49;07/02/2026
CNPJ25___;1989045006;27633,6;07/02/2026
CNPJ25___;3044500006;2160,29;07/02/2026
CNPJ25___;3044600009;34676,64;07/02/2026
CNPJ25___;3044610006;48882,48;07/02/2026
CNPJ25___;3044615001;8786,9;07/02/2026
CNPJ25___;3044620003;39644,8;07/02/2026
CNPJ25___;3044700002;34695,48;07/02/2026
CNPJ25___;3044710009;39989,11;07/02/2026
CNPJ25___;3044720006;10683,09;07/02/2026
CNPJ25___;3046020003;1532,26;07/02/2026
CNPJ26___;1844500002;4462116,56;07/02/2026
CNPJ26___;1844510009;595498,42;07/02/2026
CNPJ26___;1844515004;1847923,02;07/02/2026
CNPJ26___;1844520006;1623486,2;07/02/2026
CNPJ26___;1989045006;4629914,08;07/02/2026
CNPJ26___;3044500006;3271942,26;07/02/2026
CNPJ26___;3044600009;2483572,68;07/02/2026
CNPJ26___;3044610006;2850187,31;07/02/2026
CNPJ26___;3044615001;4006643,97;07/02/2026
CNPJ26___;3044620003;4779434,38;07/02/2026
CNPJ26___;3044700002;520661,73;07/02/2026
CNPJ26___;3044710009;1708127,79;07/02/2026
CNPJ26___;3044720006;1443842,18;07/02/2026
CNPJ26___;3046020003;3782654,08;07/02/2026
CNPJ27___;1844500002;25305,17;07/02/2026
CNPJ27___;1844510009;48297,62;07/02/2026
CNPJ27___;1844515004;1043,66;07/02/2026
CNPJ27___;1844520006;41918,17;07/02/2026
CNPJ27___;1989045006;43791,17;07/02/2026
CNPJ27___;3044500006;32135,59;07/02/2026
CNPJ27___;3044600009;1839,39;07/02/2026
CNPJ27___;3044610006;48588,52;07/02/2026
CNPJ27___;3044615001;38391,38;07/02/2026
CNPJ27___;3044620003;17721,97;07/02/2026
CNPJ27___;3044700002;19519,87;07/02/2026
CNPJ27___;3044710009;40643,62;07/02/2026
CNPJ27___;3044720006;2764,64;07/02/2026
CNPJ27___;3046020003;34851,65;07/02/2026
CNPJ28___;1844500002;57963,79;07/02/2026
CNPJ28___;1844510009;100619,68;07/02/2026
CNPJ28___;1844515004;481425,38;07/02/2026
CNPJ28___;1844520006;128215,01;07/02/2026
CNPJ28___;1989045006;199142,95;07/02/2026
CNPJ28___;3044500006;79934,09;07/02/2026
CNPJ28___;3044600009;178972,26;07/02/2026
CNPJ28___;3044610006;103157,89;07/02/2026
CNPJ28___;3044615001;277246,94;07/02/2026
CNPJ28___;3044620003;152466,95;07/02/2026
CNPJ28___;3044700002;371120,82;07/02/2026
CNPJ28___;3044710009;78602,92;07/02/2026
CNPJ28___;3044720006;126041,66;07/02/2026
CNPJ28___;3046020003;143413,25;07/02/2026
CNPJ29___;1844500002;7633,2;07/02/2026
CNPJ29___;1844510009;9358,18;07/02/2026
CNPJ29___;1844515004;33777,97;07/02/2026
CNPJ29___;1844520006;4982,41;07/02/2026
CNPJ29___;1989045006;33826,88;07/02/2026
CNPJ29___;3044500006;32174,16;07/02/2026
CNPJ29___;3044600009;38465,7;07/02/2026
CNPJ29___;3044610006;40621,36;07/02/2026
CNPJ29___;3044615001;43637,9;07/02/2026
CNPJ29___;3044620003;45635,1;07/02/2026
CNPJ29___;3044700002;22503,77;07/02/2026
CNPJ29___;3044710009;1485,39;07/02/2026
CNPJ29___;3044720006;43205,47;07/02/2026
CNPJ29___;3046020003;39656,26;07/02/2026
CNPJ30___;1844500002;282307,98;07/02/2026
CNPJ30___;1844510009;262617,77;07/02/2026
CNPJ30___;1844515004;325359,72;07/02/2026
CNPJ30___;1844520006;381413,63;07/02/2026
CNPJ30___;1989045006;251951,89;07/02/2026
CNPJ30___;3044500006;85293,65;07/02/2026
CNPJ30___;3044600009;428083,88;07/02/2026
CNPJ30___;3044610006;123860,46;07/02/2026
CNPJ30___;3044615001;333238,2;07/02/2026
CNPJ30___;3044620003;238988,86;07/02/2026
CNPJ30___;3044700002;235581,48;07/02/2026
CNPJ30___;3044710009;165843,19;07/02/2026
CNPJ30___;3044720006;177942,9;07/02/2026
CNPJ30___;3046020003;235196,66;07/02/2026
CNPJ31___;1844500002;41530,12;07/02/2026
CNPJ31___;1844510009;39302,69;07/02/2026
CNPJ31___;1844515004;32348,57;07/02/2026
CNPJ31___;1844520006;32170,69;07/02/2026
CNPJ31___;1989045006;39269,24;07/02/2026
CNPJ31___;3044500006;36929,97;07/02/2026
CNPJ31___;3044600009;43078,0;07/02/2026
CNPJ31___;3044610006;49803,38;07/02/2026
CNPJ31___;3044615001;20803,56;07/02/2026
CNPJ31___;3044620003;29363,83;07/02/2026
CNPJ31___;3044700002;19553,74;07/02/2026
CNPJ31___;3044710009;21934,27;07/02/2026
CNPJ31___;3044720006;1311,9;07/02/2026
CNPJ31___;3046020003;44360,74;07/02/2026
CNPJ32___;1844500002;393945,21;07/02/2026
CNPJ32___;1844510009;121412,52;07/02/2026
CNPJ32___;1844515004;79876,36;07/02/2026
CNPJ32___;1844520006;185264,48;07/02/2026
CNPJ32___;1989045006;81534,71;07/02/2026
CNPJ32___;3044500006;442714,41;07/02/2026
CNPJ32___;3044600009;142758,24;07/02/2026
CNPJ32___;3044610006;144222,38;07/02/2026
CNPJ32___;3044615001;94894,7;07/02/2026
CNPJ32___;3044620003;379429,28;07/02/2026
CNPJ32___;3044700002;333542,84;07/02/2026
CNPJ32___;3044710009;388641,74;07/02/2026
CNPJ32___;3044720006;418398,82;07/02/2026
CNPJ32___;3046020003;343994,67;07/02/2026
CNPJ33___;1844500002;2853027,19;07/02/2026
CNPJ33___;1844510009;3638144,62;07/02/2026
CNPJ33___;1844515004;3686121,23;07/02/2026
CNPJ33___;1844520006;4895669,63;07/02/2026
CNPJ33___;1989045006;2632030,83;07/02/2026
CNPJ33___;3044500006;1506634,86;07/02/2026
CNPJ33___;3044600009;2913151,34;07/02/2026
CNPJ33___;3044610006;1114088,12;07/02/2026
CNPJ33___;3044615001;1452111,62;07/02/2026
CNPJ33___;3044620003;1698149,69;07/02/2026
CNPJ33___;3044700002;1720741,79;07/02/2026
CNPJ33___;3044710009;1480226,34;07/02/2026
CNPJ33___;3044720006;3618708,36;07/02/2026
CNPJ33___;3046020003;897049,23;07/02/2026
CNPJ34___;1844500002;301750,92;07/02/2026
CNPJ34___;1844510009;477726,08;07/02/2026
CNPJ34___;1844515004;422219,61;07/02/2026
CNPJ34___;1844520006;220603,35;07/02/2026
CNPJ34___;1989045006;217239,24;07/02/2026
CNPJ34___;3044500006;277343,8;07/02/2026
CNPJ34___;3044600009;411593,8;07/02/2026
CNPJ34___;3044610006;140150,53;07/02/2026
CNPJ34___;3044615001;357978,46;07/02/2026
CNPJ34___;3044620003;67417,3;07/02/2026
CNPJ34___;3044700002;157565,84;07/02/2026
CNPJ34___;3044710009;396193,81;07/02/2026
CNPJ34___;3044720006;233424,99;07/02/2026
CNPJ34___;3046020003;490660,43;07/02/2026
CNPJ35___;1844500002;1344066,65;07/02/2026
CNPJ35___;1844510009;909111,85;07/02/2026
CNPJ35___;1844515004;1726624,75;07/02/2026
CNPJ35___;1844520006;4271553,37;07/02/2026
CNPJ35___;1989045006;3234018,36;07/02/2026
CNPJ35___;3044500006;4841560,49;07/02/2026
CNPJ35___;3044600009;684385,57;07/02/2026
CNPJ35___;3044610006;4383271,56;07/02/2026
CNPJ35___;3044615001;3870604,24;07/02/2026
CNPJ35___;3044620003;2998088,69;07/02/2026
CNPJ35___;3044700002;3848457,94;07/02/2026
CNPJ35___;3044710009;733751,99;07/02/2026
CNPJ35___;3044720006;1278218,23;07/02/2026
CNPJ35___;3046020003;1651561,49;07/02/2026
CNPJ36___;1844500002;228183,32;07/02/2026
CNPJ36___;1844510009;101507,56;07/02/2026
CNPJ36___;1844515004;297662,19;07/02/2026
CNPJ36___;1844520006;112647,79;07/02/2026
CNPJ36___;1989045006;337179,66;07/02/2026
CNPJ36___;3044500006;125559,19;07/02/2026
CNPJ36___;3044600009;77431,91;07/02/2026
CNPJ36___;3044610006;363225,36;07/02/2026
CNPJ36___;3044615001;352173,33;07/02/2026
CNPJ36___;3044620003;59870,95;07/02/2026
CNPJ36___;3044700002;211060,11;07/02/2026
CNPJ36___;3044710009;92585,16;07/02/2026
CNPJ36___;3044720006;362183,39;07/02/2026
CNPJ36___;3046020003;61784,42;07/02/2026
CNPJ37___;1844500002;367581,29;07/02/2026
CNPJ37___;1844510009;242042,44;07/02/2026
CNPJ37___;1844515004;348169,41;07/02/2026
CNPJ37___;1844520006;92175,8;07/02/2026
CNPJ37___;1989045006;112476,2;07/02/2026
CNPJ37___;3044500006;229295,88;07/02/2026
CNPJ37___;3044600009;249901,32;07/02/2026
CNPJ37___;3044610006;378599,88;07/02/2026
CNPJ37___;3044615001;191323,88;07/02/2026
CNPJ37___;3044620003;456614,56;07/02/2026
CNPJ37___;3044700002;384907,31;07/02/2026
CNPJ37___;3044710009;302548,15;07/02/2026
CNPJ37___;3044720006;379061,49;07/02/2026
CNPJ37___;3046020003;72852,36;07/02/2026
CNPJ38___;1844500002;450720,37;07/02/2026
CNPJ38___;1844510009;57066,41;07/02/2026
CNPJ38___;1844515004;360002,81;07/02/2026
CNPJ38___;1844520006;271736,62;07/02/2026
CNPJ38___;1989045006;292374,03;07/02/2026
CNPJ38___;3044500006;256916,0;07/02/2026
CNPJ38___;3044600009;125891,92;07/02/2026
CNPJ38___;3044610006;193144,38;07/02/2026
CNPJ38___;3044615001;452015,2;07/02/2026
CNPJ38___;3044620003;385496,16;07/02/2026
CNPJ38___;3044700002;372839,27;07/02/2026
CNPJ38___;3044710009;306052,72;07/02/2026
CNPJ38___;3044720006;70375,04;07/02/2026
CNPJ38___;3046020003;349304,45;07/02/2026
CNPJ39___;1844500002;289022,6;07/02/2026
CNPJ39___;1844510009;366324,86;07/02/2026
CNPJ39___;1844515004;205391,18;07/02/2026
CNPJ39___;1844520006;373420,7;07/02/2026
CNPJ39___;1989045006;149062,16;07/02/2026
CNPJ39___;3044500006;262089,26;07/02/2026
CNPJ39___;3044600009;162386,94;07/02/2026
CNPJ39___;3044610006;482664,71;07/02/2026
CNPJ39___;3044615001;258650,7;07/02/2026
CNPJ39___;3044620003;119627,46;07/02/2026
CNPJ39___;3044700002;247560,78;07/02/2026
CNPJ39___;3044710009;249065,39;07/02/2026
CNPJ39___;3044720006;300842,41;07/02/2026
CNPJ39___;3046020003;416818,25;07/02/2026
CNPJ40___;1844500002;422722,82;07/02/2026
CNPJ40___;1844510009;348048,34;07/02/2026
CNPJ40___;1844515004;100779,46;07/02/2026
CNPJ40___;1844520006;309779,46;07/02/2026
CNPJ40___;1989045006;495047,04;07/02/2026
CNPJ40___;3044500006;137753,96;07/02/2026
CNPJ40___;3044600009;395018,39;07/02/2026
CNPJ40___;3044610006;292339,16;07/02/2026
