empresaCNPJ;clienteId;tipoCliente;ticker;tickerID;DLT;DLTID;quantidade;valor;psavCustodiante;psavCustodiantePais;dataBase
CNPJ47___;CLIENTE81;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,78757407;367730,88;Z1234567;BR;05/02/2026
CNPJ13___;CLIENTE101;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,31321019;29097,92;Z1234567;BR;05/02/2026
CNPJ47___;CLIENTE133;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,43669262;79884,68;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE152;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,23040164;284493,46;Z1234567;BR;05/02/2026
CNPJ16___;CLIENTE119;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,37991473;338497,36;Z1234567;BR;05/02/2026
CNPJ24___;CLIENTE115;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,07481843;433570,11;Z1234567;BR;05/02/2026
CNPJ8___;CLIENTE167;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,09286173;275587,38;Z1234567;BR;05/02/2026
CNPJ6___;CLIENTE135;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,82500192;322887,73;Z1234567;BR;05/02/2026
CNPJ46___;CLIENTE20;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,89020083;243495,18;Z1234567;BR;05/02/2026
CNPJ46___;CLIENTE31;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,27664439;283740,48;Z1234567;BR;05/02/2026
CNPJ44___;CLIENTE8;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,54091772;384844,68;Z1234567;BR;05/02/2026
CNPJ48___;CLIENTE6;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,08403724;253698,22;Z1234567;BR;05/02/2026
CNPJ14___;CLIENTE30;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,77820411;86446,98;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE11;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,09571823;51378,87;Z1234567;BR;05/02/2026
CNPJ17___;CLIENTE164;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,71023883;457576,95;Z1234567;BR;05/02/2026
CNPJ32___;CLIENTE17;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,03457216;68869,41;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE169;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,86712674;459818,34;Z1234567;BR;05/02/2026
CNPJ15___;CLIENTE199;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,40334319;294351,82;Z1234567;BR;05/02/2026
CNPJ38___;CLIENTE13;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,87393161;273388,4;Z1234567;BR;05/02/2026
CNPJ41___;CLIENTE181;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,69116534;308893,52;Z1234567;BR;05/02/2026
CNPJ27___;CLIENTE64;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,70605383;407706,35;Z1234567;BR;05/02/2026
CNPJ32___;CLIENTE140;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,89283722;476213,68;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE93;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,3114057;204222,49;Z1234567;BR;05/02/2026
CNPJ44___;CLIENTE178;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,51792431;205735,34;Z1234567;BR;05/02/2026
CNPJ39___;CLIENTE102;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,66509932;235962,42;Z1234567;BR;05/02/2026
CNPJ12___;CLIENTE19;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,79707527;124736,56;Z1234567;BR;05/02/2026
CNPJ34___;CLIENTE136;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,21465061;299527,49;Z1234567;BR;05/02/2026
CNPJ1___;CLIENTE86;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,02251004;277192,72;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE132;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,28667966;216908,81;Z1234567;BR;05/02/2026
CNPJ2___;CLIENTE16;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,71535977;34521,47;Z1234567;BR;05/02/2026
CNPJ49___;CLIENTE177;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,18233051;446926,86;Z1234567;BR;05/02/2026
CNPJ9___;CLIENTE162;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,06036001;16319,85;Z1234567;BR;05/02/2026
CNPJ40___;CLIENTE119;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,13733913;62023,35;Z1234567;BR;05/02/2026
CNPJ6___;CLIENTE72;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,82573206;43695,83;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE123;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,87407299;415973,41;Z1234567;BR;05/02/2026
CNPJ12___;CLIENTE124;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,969008;18701,04;Z1234567;BR;05/02/2026
CNPJ10___;CLIENTE42;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,60181038;417955,4;Z1234567;BR;05/02/2026
CNPJ49___;CLIENTE120;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,59281987;415090,67;Z1234567;BR;05/02/2026
CNPJ18___;CLIENTE180;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,86923895;192785,55;Z1234567;BR;05/02/2026
CNPJ49___;CLIENTE34;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,73938378;371011,85;Z1234567;BR;05/02/2026
CNPJ33___;CLIENTE70;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,05191949;463963,07;Z1234567;BR;05/02/2026
CNPJ10___;CLIENTE156;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,30421164;482006,99;Z1234567;BR;05/02/2026
CNPJ23___;CLIENTE43;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,07864277;310023,78;Z1234567;BR;05/02/2026
CNPJ15___;CLIENTE20;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,25528735;71155,06;Z1234567;BR;05/02/2026
CNPJ25___;CLIENTE167;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,01746056;219389,29;Z1234567;BR;05/02/2026
CNPJ4___;CLIENTE106;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,38117114;16366,72;Z1234567;BR;05/02/2026
CNPJ5___;CLIENTE96;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,70095774;234609,63;Z1234567;BR;05/02/2026
CNPJ24___;CLIENTE199;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,3370531;405897,77;Z1234567;BR;05/02/2026
CNPJ26___;CLIENTE126;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,41276688;148161,58;Z1234567;BR;05/02/2026
CNPJ34___;CLIENTE170;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,38664248;5493,13;Z1234567;BR;05/02/2026
CNPJ41___;CLIENTE95;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,67705394;103455,49;Z1234567;BR;05/02/2026
CNPJ12___;CLIENTE169;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,5165912;388642,32;Z1234567;BR;05/02/2026
CNPJ24___;CLIENTE163;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,46089799;357675,35;Z1234567;BR;05/02/2026
CNPJ33___;CLIENTE15;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,98577698;227616,74;Z1234567;BR;05/02/2026
CNPJ44___;CLIENTE2;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,29377632;425464,67;Z1234567;BR;05/02/2026
CNPJ11___;CLIENTE62;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,3303824;186599,76;Z1234567;BR;05/02/2026
CNPJ3___;CLIENTE187;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,79937501;380367,09;Z1234567;BR;05/02/2026
CNPJ20___;CLIENTE198;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,75128675;386425,99;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE12;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,73021998;388143,18;Z1234567;BR;05/02/2026
CNPJ25___;CLIENTE4;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,67675278;170002,65;Z1234567;BR;05/02/2026
CNPJ24___;CLIENTE105;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,89780456;75941,8;Z1234567;BR;05/02/2026
CNPJ13___;CLIENTE19;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,58631415;307403,76;Z1234567;BR;05/02/2026
CNPJ48___;CLIENTE147;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,08441237;124573,72;Z1234567;BR;05/02/2026
CNPJ5___;CLIENTE25;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,03116967;191794,87;Z1234567;BR;05/02/2026
CNPJ30___;CLIENTE99;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,59953242;413726,4;Z1234567;BR;05/02/2026
CNPJ44___;CLIENTE112;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,26048022;27826,06;Z1234567;BR;05/02/2026
CNPJ43___;CLIENTE26;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,78071194;457034,53;Z1234567;BR;05/02/2026
CNPJ26___;CLIENTE119;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,61435466;202111,81;Z1234567;BR;05/02/2026
CNPJ23___;CLIENTE96;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,55824318;187790,36;Z1234567;BR;05/02/2026
CNPJ5___;CLIENTE19;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,48442548;2408,21;Z1234567;BR;05/02/2026
CNPJ40___;CLIENTE166;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,4739358;215212,92;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE100;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,63173638;396367,47;Z1234567;BR;05/02/2026
CNPJ45___;CLIENTE74;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,08463056;467528,2;Z1234567;BR;05/02/2026
CNPJ1___;CLIENTE53;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,24232359;2595,58;Z1234567;BR;05/02/2026
CNPJ43___;CLIENTE114;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,30208083;412563,9;Z1234567;BR;05/02/2026
CNPJ13___;CLIENTE185;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,54354433;314066,61;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE56;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,86010153;374521,72;Z1234567;BR;05/02/2026
CNPJ33___;CLIENTE117;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,30308662;449273,83;Z1234567;BR;05/02/2026
CNPJ45___;CLIENTE65;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,53761754;279712,21;Z1234567;BR;05/02/2026
CNPJ32___;CLIENTE96;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,54042229;344498,54;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE117;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,70599526;352327,72;Z1234567;BR;05/02/2026
CNPJ29___;CLIENTE194;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,26124542;112384,26;Z1234567;BR;05/02/2026
CNPJ34___;CLIENTE76;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,14980034;138404,14;Z1234567;BR;05/02/2026
CNPJ37___;CLIENTE16;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,81812222;289772,29;Z1234567;BR;05/02/2026
CNPJ28___;CLIENTE34;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,3060591;162907,46;Z1234567;BR;05/02/2026
CNPJ38___;CLIENTE98;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,48045538;468403,78;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE156;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,53696343;230260,64;Z1234567;BR;05/02/2026
CNPJ38___;CLIENTE47;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,92401088;278939,17;Z1234567;BR;05/02/2026
CNPJ50___;CLIENTE118;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,22759702;169429,37;Z1234567;BR;05/02/2026
CNPJ46___;CLIENTE101;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,20616503;293569,07;Z1234567;BR;05/02/2026
CNPJ37___;CLIENTE51;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,49309698;158670,93;Z1234567;BR;05/02/2026
CNPJ38___;CLIENTE163;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,44196065;277536,49;Z1234567;BR;05/02/2026
CNPJ15___;CLIENTE182;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,3350811;92347,69;Z1234567;BR;05/02/2026
CNPJ18___;CLIENTE20;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,53372642;273024,78;Z1234567;BR;05/02/2026
CNPJ10___;CLIENTE173;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,03558907;448132,4;Z1234567;BR;05/02/2026
CNPJ1___;CLIENTE123;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,57749679;209017,51;Z1234567;BR;05/02/2026
CNPJ42___;CLIENTE168;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,67650386;209306,66;Z1234567;BR;05/02/2026
CNPJ11___;CLIENTE187;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,02906557;336517,26;Z1234567;BR;05/02/2026
CNPJ40___;CLIENTE171;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,88880021;109596,96;Z1234567;BR;05/02/2026
CNPJ27___;CLIENTE43;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,04481662;449544,11;Z1234567;BR;05/02/2026
CNPJ37___;CLIENTE164;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,13164909;427373,46;Z1234567;BR;05/02/2026
CNPJ26___;CLIENTE3;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,19347923;314861,81;Z1234567;BR;05/02/2026
CNPJ47___;CLIENTE163;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,62926826;39163,21;Z1234567;BR;05/02/2026
CNPJ42___;CLIENTE81;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,34162588;378647,5;Z1234567;BR;05/02/2026
CNPJ26___;CLIENTE181;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,35192959;113921,02;Z1234567;BR;05/02/2026
CNPJ31___;CLIENTE11;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,30323516;328786,83;Z1234567;BR;05/02/2026
CNPJ15___;CLIENTE189;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,83757582;26031,81;Z1234567;BR;05/02/2026
CNPJ43___;CLIENTE63;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,40286788;65042,06;Z1234567;BR;05/02/2026
CNPJ48___;CLIENTE182;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,28633378;448006,96;Z1234567;BR;05/02/2026
CNPJ31___;CLIENTE75;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,98574875;414398,89;Z1234567;BR;05/02/2026
CNPJ26___;CLIENTE101;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,80901045;143085,72;Z1234567;BR;05/02/2026
CNPJ40___;CLIENTE193;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,55777672;286985,89;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE7;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,40980224;477817,4;Z1234567;BR;05/02/2026
CNPJ30___;CLIENTE33;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,91511101;426675,88;Z1234567;BR;05/02/2026
CNPJ21___;CLIENTE149;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,39924727;477275,59;Z1234567;BR;05/02/2026
CNPJ1___;CLIENTE129;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,28018851;9701,65;Z1234567;BR;05/02/2026
CNPJ11___;CLIENTE20;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,71888662;375325,8;Z1234567;BR;05/02/2026
CNPJ42___;CLIENTE152;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,11751913;129909,99;Z1234567;BR;05/02/2026
CNPJ32___;CLIENTE147;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,14093019;19006,58;Z1234567;BR;05/02/2026
CNPJ18___;CLIENTE130;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,4224607;60319,74;Z1234567;BR;05/02/2026
CNPJ27___;CLIENTE51;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,18610113;434556,06;Z1234567;BR;05/02/2026
CNPJ17___;CLIENTE99;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,93189349;413116,42;Z1234567;BR;05/02/2026
CNPJ12___;CLIENTE34;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,38582195;366342,48;Z1234567;BR;05/02/2026
CNPJ38___;CLIENTE84;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,73213205;287911,0;Z1234567;BR;05/02/2026
CNPJ7___;CLIENTE64;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,05433057;306624,38;Z1234567;BR;05/02/2026
CNPJ20___;CLIENTE198;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,5680105;186810,39;Z1234567;BR;05/02/2026
CNPJ5___;CLIENTE120;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,60962197;421416,78;Z1234567;BR;05/02/2026
CNPJ27___;CLIENTE107;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,52776409;413660,71;Z1234567;BR;05/02/2026
CNPJ21___;CLIENTE110;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,05035069;204752,64;Z1234567;BR;05/02/2026
CNPJ27___;CLIENTE166;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,24059654;60347,01;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE152;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,34008881;43797,3;Z1234567;BR;05/02/2026
CNPJ16___;CLIENTE38;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,4353771;147628,52;Z1234567;BR;05/02/2026
CNPJ33___;CLIENTE126;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,30158163;171187,65;Z1234567;BR;05/02/2026
CNPJ30___;CLIENTE47;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,50434871;324429,38;Z1234567;BR;05/02/2026
CNPJ33___;CLIENTE94;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,19430295;340452,88;Z1234567;BR;05/02/2026
CNPJ35___;CLIENTE165;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,40098423;182984,31;Z1234567;BR;05/02/2026
CNPJ50___;CLIENTE100;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,4789124;76180,0;Z1234567;BR;05/02/2026
CNPJ36___;CLIENTE123;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,65135584;132485,48;Z1234567;BR;05/02/2026
CNPJ5___;CLIENTE196;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,31353697;65629,44;Z1234567;BR;05/02/2026
CNPJ44___;CLIENTE114;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,01668251;397028,53;Z1234567;BR;05/02/2026
CNPJ2___;CLIENTE175;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,31747766;59661,65;Z1234567;BR;05/02/2026
CNPJ32___;CLIENTE2;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,80711467;191165,23;Z1234567;BR;05/02/2026
CNPJ25___;CLIENTE72;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,77953151;433668,64;Z1234567;BR;05/02/2026
