empresaCNPJ;clienteId;tipoCliente;ticker;tickerID;DLT;DLTID;quantidade;valor;psavCustodiante;psavCustodiantePais;dataBase
CNPJ29___;CLIENTE11;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,80494148;25210,59;Z1234567;BR;07/02/2026
CNPJ37___;CLIENTE187;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,1836893;491046,81;Z1234567;BR;07/02/2026
CNPJ45___;CLIENTE155;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,91181491;160066,12;Z1234567;BR;07/02/2026
CNPJ32___;CLIENTE167;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,53666156;274837,33;Z1234567;BR;07/02/2026
CNPJ9___;CLIENTE140;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,3412018;317563,91;Z1234567;BR;07/02/2026
CNPJ35___;CLIENTE197;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,22065702;32804,76;Z1234567;BR;07/02/2026
CNPJ29___;CLIENTE49;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,91763298;478038,91;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE154;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,7773441;31881,21;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE25;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,80602805;317126,61;Z1234567;BR;07/02/2026
CNPJ36___;CLIENTE90;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,98216395;184756,66;Z1234567;BR;07/02/2026
CNPJ3___;CLIENTE168;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,01110511;162535,02;Z1234567;BR;07/02/2026
CNPJ30___;CLIENTE37;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,13462583;41920,37;Z1234567;BR;07/02/2026
CNPJ44___;CLIENTE175;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,8639877;88454,09;Z1234567;BR;07/02/2026
CNPJ13___;CLIENTE171;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,06281879;229666,95;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE186;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,87689437;268089,35;Z1234567;BR;07/02/2026
CNPJ37___;CLIENTE130;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,18617529;20877,74;Z1234567;BR;07/02/2026
CNPJ25___;CLIENTE107;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,59450844;126487,84;Z1234567;BR;07/02/2026
CNPJ21___;CLIENTE118;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,79007401;483342,68;Z1234567;BR;07/02/2026
CNPJ21___;CLIENTE144;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,617626;116397,09;Z1234567;BR;07/02/2026
CNPJ29___;CLIENTE186;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,4518909;349008,31;Z1234567;BR;07/02/2026
CNPJ34___;CLIENTE117;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,50675438;432821,38;Z1234567;BR;07/02/2026
CNPJ33___;CLIENTE167;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,42508433;80975,23;Z1234567;BR;07/02/2026
CNPJ14___;CLIENTE132;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,14722672;41404,91;Z1234567;BR;07/02/2026
CNPJ18___;CLIENTE178;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,24230189;171536,98;Z1234567;BR;07/02/2026
CNPJ39___;CLIENTE193;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,9274866;52818,01;Z1234567;BR;07/02/2026
CNPJ25___;CLIENTE133;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,34551618;415622,78;Z1234567;BR;07/02/2026
CNPJ37___;CLIENTE58;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,81557724;47031,54;Z1234567;BR;07/02/2026
CNPJ45___;CLIENTE4;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,48766884;19230,74;Z1234567;BR;07/02/2026
CNPJ34___;CLIENTE116;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,10019931;480821,56;Z1234567;BR;07/02/2026
CNPJ26___;CLIENTE35;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,2202941;393929,04;Z1234567;BR;07/02/2026
CNPJ18___;CLIENTE128;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,66156587;138352,91;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE8;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,11806197;420876,37;Z1234567;BR;07/02/2026
CNPJ38___;CLIENTE127;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,79828765;260861,11;Z1234567;BR;07/02/2026
CNPJ4___;CLIENTE131;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,05942301;159976,47;Z1234567;BR;07/02/2026
CNPJ44___;CLIENTE65;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,36546298;401886,31;Z1234567;BR;07/02/2026
CNPJ15___;CLIENTE4;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,35336027;165121,56;Z1234567;BR;07/02/2026
CNPJ3___;CLIENTE126;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,51555193;147225,0;Z1234567;BR;07/02/2026
CNPJ14___;CLIENTE135;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,34432101;88214,57;Z1234567;BR;07/02/2026
CNPJ46___;CLIENTE146;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,8972712;134808,72;Z1234567;BR;07/02/2026
CNPJ50___;CLIENTE108;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,94230168;22380,73;Z1234567;BR;07/02/2026
CNPJ13___;CLIENTE55;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,12907665;59156,82;Z1234567;BR;07/02/2026
CNPJ11___;CLIENTE138;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,05076246;479056,43;Z1234567;BR;07/02/2026
CNPJ45___;CLIENTE164;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,21688544;415353,93;Z1234567;BR;07/02/2026
CNPJ5___;CLIENTE134;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,97124085;247417,43;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE18;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,5527802;279725,92;Z1234567;BR;07/02/2026
CNPJ22___;CLIENTE120;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,01008395;496203,92;Z1234567;BR;07/02/2026
CNPJ11___;CLIENTE68;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,2975924;418726,87;Z1234567;BR;07/02/2026
CNPJ2___;CLIENTE157;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,08522508;399472,32;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE9;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,62860972;464053,81;Z1234567;BR;07/02/2026
CNPJ16___;CLIENTE179;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,59024999;254522,32;Z1234567;BR;07/02/2026
CNPJ19___;CLIENTE173;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,67087891;69852,13;Z1234567;BR;07/02/2026
CNPJ24___;CLIENTE163;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,88050388;254094,16;Z1234567;BR;07/02/2026
CNPJ48___;CLIENTE16;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,2925235;146069,05;Z1234567;BR;07/02/2026
CNPJ44___;CLIENTE3;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,02950148;92621,37;Z1234567;BR;07/02/2026
CNPJ5___;CLIENTE56;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,91565399;152828,72;Z1234567;BR;07/02/2026
CNPJ15___;CLIENTE5;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,4059368;65365,41;Z1234567;BR;07/02/2026
CNPJ46___;CLIENTE149;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,59471861;439599,65;Z1234567;BR;07/02/2026
CNPJ32___;CLIENTE179;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,40664859;248085,95;Z1234567;BR;07/02/2026
CNPJ32___;CLIENTE141;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,90176282;32235,83;Z1234567;BR;07/02/2026
CNPJ21___;CLIENTE128;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,98808211;104823,48;Z1234567;BR;07/02/2026
CNPJ9___;CLIENTE73;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,21649313;440532,1;Z1234567;BR;07/02/2026
CNPJ39___;CLIENTE67;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,46323698;473433,66;Z1234567;BR;07/02/2026
CNPJ19___;CLIENTE155;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,39352073;313029,38;Z1234567;BR;07/02/2026
CNPJ29___;CLIENTE191;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,39467929;5456,24;Z1234567;BR;07/02/2026
CNPJ2___;CLIENTE93;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,97513889;104617,73;Z1234567;BR;07/02/2026
CNPJ1___;CLIENTE140;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,04714515;478549,93;Z1234567;BR;07/02/2026
CNPJ8___;CLIENTE90;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,34998031;248589,9;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE155;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,68428986;408506,92;Z1234567;BR;07/02/2026
CNPJ7___;CLIENTE102;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,45829576;79035,58;Z1234567;BR;07/02/2026
CNPJ4___;CLIENTE49;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,45607964;479172,4;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE70;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,53486687;195577,6;Z1234567;BR;07/02/2026
CNPJ7___;CLIENTE76;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,80168599;286778,22;Z1234567;BR;07/02/2026
CNPJ21___;CLIENTE162;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,94715604;123573,72;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE113;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,06288983;105117,89;Z1234567;BR;07/02/2026
CNPJ29___;CLIENTE123;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,87851842;35126,67;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE28;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,78235427;488624,49;Z1234567;BR;07/02/2026
CNPJ42___;CLIENTE185;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,18421265;493592,44;Z1234567;BR;07/02/2026
CNPJ30___;CLIENTE128;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,44073682;370094,83;Z1234567;BR;07/02/2026
CNPJ36___;CLIENTE43;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,50892541;283623,31;Z1234567;BR;07/02/2026
CNPJ7___;CLIENTE51;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,195854;327420,36;Z1234567;BR;07/02/2026
CNPJ24___;CLIENTE18;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,92351889;74451,46;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE176;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,23283508;84258,05;Z1234567;BR;07/02/2026
CNPJ32___;CLIENTE193;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,83499163;193743,82;Z1234567;BR;07/02/2026
CNPJ8___;CLIENTE169;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,15409405;363163,44;Z1234567;BR;07/02/2026
CNPJ38___;CLIENTE104;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,67038769;431386,45;Z1234567;BR;07/02/2026
CNPJ1___;CLIENTE38;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,05197016;57288,95;Z1234567;BR;07/02/2026
CNPJ2___;CLIENTE184;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,83130649;267432,76;Z1234567;BR;07/02/2026
CNPJ37___;CLIENTE42;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,25860384;261846,68;Z1234567;BR;07/02/2026
CNPJ19___;CLIENTE46;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,23299117;195959,47;Z1234567;BR;07/02/2026
CNPJ3___;CLIENTE166;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,16643807;391440,05;Z1234567;BR;07/02/2026
CNPJ35___;CLIENTE150;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,61028809;444055,33;Z1234567;BR;07/02/2026
CNPJ21___;CLIENTE58;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,84368762;460528,33;Z1234567;BR;07/02/2026
CNPJ11___;CLIENTE9;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,65662671;435895,25;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE34;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,12881529;24549,76;Z1234567;BR;07/02/2026
CNPJ50___;CLIENTE40;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,42621021;404984,73;Z1234567;BR;07/02/2026
CNPJ2___;CLIENTE97;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,64695898;457977,28;Z1234567;BR;07/02/2026
CNPJ19___;CLIENTE149;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,14050131;33341,55;Z1234567;BR;07/02/2026
CNPJ22___;CLIENTE200;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,95195411;433925,21;Z1234567;BR;07/02/2026
CNPJ28___;CLIENTE121;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,38028167;126607,91;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE20;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,75898898;54926,37;Z1234567;BR;07/02/2026
CNPJ16___;CLIENTE34;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,10953681;302437,84;Z1234567;BR;07/02/2026
CNPJ13___;CLIENTE72;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,24943316;252311,54;Z1234567;BR;07/02/2026
CNPJ50___;CLIENTE124;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,6063766;464432,67;Z1234567;BR;07/02/2026
CNPJ12___;CLIENTE11;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,24392326;319267,24;Z1234567;BR;07/02/2026
CNPJ42___;CLIENTE153;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,63773349;480196,03;Z1234567;BR;07/02/2026
CNPJ11___;CLIENTE60;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,61989004;14664,51;Z1234567;BR;07/02/2026
CNPJ5___;CLIENTE65;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,50633227;367273,14;Z1234567;BR;07/02/2026
CNPJ46___;CLIENTE9;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,10270599;490911,41;Z1234567;BR;07/02/2026
CNPJ8___;CLIENTE179;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,38286704;225850,54;Z1234567;BR;07/02/2026
CNPJ48___;CLIENTE147;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,10862809;230053,48;Z1234567;BR;07/02/2026
CNPJ42___;CLIENTE135;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,80799081;438921,12;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE45;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,72591597;116924,81;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE190;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,76465394;91184,48;Z1234567;BR;07/02/2026
CNPJ37___;CLIENTE22;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,78130266;393910,96;Z1234567;BR;07/02/2026
CNPJ14___;CLIENTE44;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,60605675;240485,28;Z1234567;BR;07/02/2026
CNPJ33___;CLIENTE153;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,92584208;356396,28;Z1234567;BR;07/02/2026
CNPJ15___;CLIENTE169;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,62340766;411886,66;Z1234567;BR;07/02/2026
CNPJ29___;CLIENTE126;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,44534418;323296,08;Z1234567;BR;07/02/2026
CNPJ14___;CLIENTE135;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,59773578;278268,54;Z1234567;BR;07/02/2026
CNPJ30___;CLIENTE189;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,09856984;3033,63;Z1234567;BR;07/02/2026
CNPJ38___;CLIENTE91;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,71478709;113295,84;Z1234567;BR;07/02/2026
CNPJ3___;CLIENTE74;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,09474425;309748,65;Z1234567;BR;07/02/2026
CNPJ41___;CLIENTE127;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,20755901;290700,29;Z1234567;BR;07/02/2026
CNPJ41___;CLIENTE121;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,52327539;358243,28;Z1234567;BR;07/02/2026
CNPJ9___;CLIENTE144;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,40854535;351184,18;Z1234567;BR;07/02/2026
CNPJ45___;CLIENTE144;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,02690801;306719,24;Z1234567;BR;07/02/2026
CNPJ16___;CLIENTE148;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,2716046;360184,66;Z1234567;BR;07/02/2026
CNPJ40___;CLIENTE106;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,23813932;29157,53;Z1234567;BR;07/02/2026
CNPJ26___;CLIENTE174;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,38518254;52171,15;Z1234567;BR;07/02/2026
CNPJ12___;CLIENTE64;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,52930899;427125,08;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE2;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,01919643;209367,9;Z1234567;BR;07/02/2026
CNPJ10___;CLIENTE148;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,39892422;30639,37;Z1234567;BR;07/02/2026
CNPJ24___;CLIENTE173;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,21971118;462055,29;Z1234567;BR;07/02/2026
CNPJ43___;CLIENTE1;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,92241166;260087,66;Z1234567;BR;07/02/2026
